"title","author","journal","year","vol","page","place"
"讀者投書：反對恢復自費留學考試","李巖","观察","1947","第3卷 第1期","1","上海"
"讀者投書：以國家財富變爲一黨私產","章幸之","观察","1947","第3卷 第1期","1","上海"
"讀者投書：禁舞問題","嚴若傑","观察","1947","第3卷 第1期","1","上海"
"週末闢欄：論風度","張嘯虎","观察","1947","第2卷 第20期","18-19","上海"
"敎育莫忘羣育！讀書莫忘救國！","樊弘","观察","1947","第2卷 第20期","4-6","上海"
"我們向那條路走？","陳旭麓","观察","1947","第2卷 第21期","3-5","上海"
"論中國土地改革","施若霖","观察","1947","第2卷 第21期","6-9","上海"
"中國文化特徵之研究（上）","梁漱溟","观察","1947","第2卷 第5期","6-8","上海"
"觀察文摘：美國對華與中國自處（原作者：張東蓀）","观察","1947","第2卷 第6期","25-26",NA,"上海"
"讀者投書：外交部長的繼任人選","張大倫","观察","1947","第2卷 第6期","1","上海"
"“期待東方的文藝復興”：與陳衡哲先生論“需要重來一個‘人的發見’”","馮大麟","观察","1947","第2卷 第21期","9-12","上海"
"讀者投書：餞别戰犯","孫永澂 芝","观察","1947","第2卷 第22期","1","上海"
"好漢不吃眼前虧的捷克","何永佶","观察","1947","第2卷 第22期","5-6","上海"
"美國與德國（紐約通信）","楊剛","观察","1947","第3卷 第1期","8-12","上海"
"讀者投書：持論務須矜愼","观察","1947","第2卷 第16期","22",NA,"上海"
"讀者投書：朝陽學生的哭訴","观察","1947","第2卷 第16期","22-23",NA,"上海"
"讀者投書：預伏一着","孟紫明","观察","1947","第2卷 第16期","23","上海"
"讀者投書：所謂“責任內閣”","梁子奇 芝","观察","1947","第2卷 第17期","1","上海"
"觀察通信版：國民黨三中全會記","浦熙修","观察","1947","第2卷 第6期","15-16","上海"
"讀者投書：補充與更正","許君遠","观察","1947","第2卷 第9期","1","上海"
"讀者投書：關于“互助會”和“聯誼會”","观察","1947","第2卷 第9期","1",NA,"上海"
"論政府的改組","吳世昌","观察","1947","第2卷 第9期","2-5","上海"
"現代經濟思潮的趨勢","吳元黎","观察","1947","第2卷 第9期","5-7","上海"
"人文學科必須東山再起（下）","潘光旦","观察","1947","第2卷 第9期","8-10","上海"
"美國外交政策的鉅變（華盛頓通信）","观察","1947","第2卷 第9期","10-11",NA,"上海"
"一個歷史的敎訓","吳恩裕","观察","1947","第3卷 第17期","2-3","上海"
"論這次的大選","樓邦彥","观察","1947","第3卷 第17期","3-5","上海"
"論發展學術的計畫","陳序經","观察","1947","第3卷 第17期","5-7","上海"
"國共問題何以不能和平解决的追索","陳彥","观察","1947","第2卷 第24期","14-16","上海"
"觀察漫畫：共產黨！共產黨！（轉載NEW REPUBLIC）：[漫畫]","观察","1947","第3卷 第3期","18",NA,"上海"
"觀察漫畫：驛運：[木刻]","刃鋒","观察","1947","第3卷 第3期","18","上海"
"二二八事件後的台灣","观察","1947","第2卷 第6期","16-18",NA,"上海"
"新疆歸客談新疆：記廸化的“二·二五”事件","观察","1947","第2卷 第6期","18-19",NA,"上海"
"週末闢欄：人類的世界觀念","史立常","观察","1947","第2卷 第6期","20-21","上海"
"讀者投書：李璜是否官僚·且看此事下文","徐敬 芝","观察","1947","第2卷 第10期","1","上海"
"談“孔家店”：紀念五四運動二十八週年：“謝朝華於已披·啓夕秀於未振，”（陸機文賦）","周綬章","观察","1947","第2卷 第10期","6-9","上海"
"關于法蘭西第四共和國的新憲典","魏登臨","观察","1947","第2卷 第10期","9-11","上海"
"客座記言：五、平衡生活的一個方案：文化價值的評判","陳衡哲","观察","1947","第2卷 第10期","12-14","上海"
"觀察漫畫：又是需要我們的時候了：[漫畫二幅]","观察","1947","第2卷 第10期","15，0",NA,"上海"
"觀察漫畫：亞洲的暗影：[漫畫]","观察","1947","第2卷 第10期","15",NA,"上海"
"觀察通信版：五四前夕胡適專訪記：黑暗與光明的消長","观察","1947","第2卷 第10期","16-18",NA,"上海"
"“良心”問題","邢植華","观察","1947","第2卷 第11期","1","上海"
"讀者投書：四人語錄","萬守義","观察","1947","第2卷 第11期","1","上海"
"論官吏的民權","樓邦彦 芝","观察","1947","第1卷 第23期","2-4","上海"
"尾頁：哈密的瓜","陳啓泰","观察","1947","第1卷 第23期","22","上海"
"尾頁：關于校對","观察","1947","第1卷 第23期","22",NA,"上海"
"尾頁：告有志赴新疆者","陶天白","观察","1947","第1卷 第23期","22","上海"
"從國際法立場論美軍暴行之性質及外國軍隊之刑事管轄問題","周子亞","观察","1947","第1卷 第23期","4-7","上海"
"戰爭與和平","王慶源","观察","1947","第1卷 第23期","7-10","上海"
"讀者投書：中國非無“華萊士”","朱福建","观察","1947","第2卷 第12期","1","上海"
"讀者投書：請外交部解釋","朱詠沂","观察","1947","第2卷 第12期","1","上海"
"讀者投書：“邵元冲國葬”","莊茹斯","观察","1947","第2卷 第12期","1","上海"
"觀察漫畫：一批老班底：[漫畫]","观察","1947","第2卷 第11期","14，0",NA,"上海"
"觀察漫畫：慘酷的敎練：[漫畫]","观察","1947","第2卷 第11期","14",NA,"上海"
"觀察漫畫：治人者：[漫畫]","观察","1947","第2卷 第11期","14",NA,"上海"
"工作與娛樂","戴文賽","观察","1947","第1卷 第19期","14-16","上海"
"讀者投書：宋子文的好作風","張寗遠","观察","1947","第2卷 第2期","1","上海"
"論敎育政策","蕭公權","观察","1947","第2卷 第2期","11-13","上海"
"論台灣的動亂","吳世昌","观察","1947","第2卷 第4期","7-8","上海"
"西安的麵荒：鐵路不運煤、煤麵一齊漲，政府要管制、管制還是漲，征糧火急催、麵價格外漲，花樣雖然多、民食永遠漲","熙","观察","1947","第1卷 第24期","29，31","上海"
"讀者投書：致讀者：從第二卷一期起，我們騰出這一頁來刊載讀者投書……","芝","观察","1947","第2卷 第1期","1","上海"
"從政治·經濟·法理分析金潮之因果與處理","簡貫三","观察","1947","第2卷 第1期","9-12","上海"
"從黃金風潮論經濟對策","莊智煥","观察","1947","第2卷 第1期","12-15","上海"
"三百二十三位讀者意見的分析與解釋","安平","观察","1947","第2卷 第12期","20-22","上海"
"關于自由思想份子（通信）","陳衡哲","观察","1947","第2卷 第12期","22","上海"
"論黨的職業化","吳世昌","观察","1947","第2卷 第2期","8-10","上海"
"民族受辱案：紙包包不住火花全國一致怒吼，中央對示威遊行採不干涉政策，此案的前途結果大家不應放鬆","观察","1947","第1卷 第21期","14-15",NA,"上海"
"讀者投書：又愛又怕","鐘石磊","观察","1947","第2卷 第12期","1","上海"
"讀者投書：李璜問題","林之英","观察","1947","第2卷 第12期","1","上海"
"讀者投書：“北方的觀察”","曾乾","观察","1947","第2卷 第12期","1","上海"
"讀者投書：五四來信一：編者先生：今天五四運動二十八週年紀念……","于鶴年","观察","1947","第2卷 第12期","1，19","上海"
"讀者投書：請參政員領導全國和平運動","洪潮","观察","1947","第2卷 第13期","1","上海"
"論公務員的罷工問題：法律與政治的界限","樓邦彥","观察","1947","第2卷 第13期","4-5","上海"
"德國問題與歐洲和平（巴黎通信）","錢能欣","观察","1947","第2卷 第13期","5-8","上海"
"與梁潄溟先生論“國土太大”及其利弊","沙學浚","观察","1947","第2卷 第13期","9-10","上海"
"在記錄與起碼之間流動着：美國人性格之二","費孝通","观察","1947","第2卷 第13期","11-12","上海"
"黎明的先聲：[漫畫多幅]","方__","观察","1947","第2卷 第13期","13","上海"
"抗議美軍暴行：北平學生示威記：北大首先怒吼，清華燕京加入；全國學生響應，振奮已死人心","观察","1947","第1卷 第21期","15-16",NA,"上海"
"國防前線之阿拉善旗","观察","1947","第1卷 第21期","17-18",NA,"上海"
"文學·藝術·戯劇·音樂：談譒譯","季羡林","观察","1947","第1卷 第21期","19-20","上海"
"內蒙自治問題：駁盟等於省旗等於縣說","傅斯年 芝","观察","1947","第1卷 第22期","2-4","上海"
"讀者投書：投書簡約：一、讀者投書務請附註眞實姓名及地址……","芝","观察","1947","第3卷 第2期","1","上海"
"從美國看中國（太平洋通信）","張義昌","观察","1947","第1卷 第22期","13-16","上海"
"拱衞甘寧新的馬鬃山：曾經是新綏交通的要站，蒙民的流亡所，哈薩克在這裏搶掠過，現在却成了拱衛甘、寗、新的重要據點","观察","1947","第1卷 第22期","19",NA,"上海"
"文學·藝術·戯劇·音樂：莎翁戲劇的歷史背景","李慕白","观察","1947","第1卷 第22期","20-21","上海"
"觀察通信版：麥斯武德長新後的新疆局面","观察","1947","第2卷 第17期","17-18",NA,"上海"
"觀察通信版：北方學運的源源本本","王水","观察","1947","第2卷 第17期","18-19，23","上海"
"週末闢欄：獄中生活簡記（五·完）","張東蓀","观察","1947","第2卷 第17期","20-21","上海"
"觀察通信版：零下三十度的人心","观察","1947","第2卷 第1期","16-18",NA,"上海"
"讀者投書：扭扭揑揑","劉聖培 芝","观察","1947","第2卷 第3期","1","上海"
"客座記言：三、“主敬”是迂拙嗎？","陳衡哲","观察","1947","第2卷 第3期","12-13","上海"
"觀察漫畫（續）：[漫畫多幅]","观察","1947","第2卷 第3期","14",NA,"上海"
"觀察通信版：記羅隆基招待會","辛耶","观察","1947","第3卷 第8期","19-18","上海"
"論經濟與政治：對於目前幾種經濟急救方案的一點批評之一","陳振漢","观察","1947","第3卷 第2期","2-3","上海"
"讀者投書：本刊暫時不收讀者捐欵","芝","观察","1947","第3卷 第11期","1","上海"
"觀察文摘：論存儲反應（原作者：吳世昌）","观察","1947","第3卷 第11期","18-19",NA,"上海"
"讀者投書：如此今朝","張葉","观察","1947","第3卷 第12期","1","上海"
"讀者投書：支持","鍾誠","观察","1947","第3卷 第12期","13","上海"
"當前幾種經濟急救方案效的估計：對於目前幾種經濟急救方案的一點批評之二","陳振漢","观察","1947","第3卷 第2期","3-5","上海"
"論立法院與條約權","王鐵崖","观察","1947","第3卷 第2期","5-7","上海"
"我對大學一年級國文的意見","徐述綸","观察","1947","第3卷 第2期","7-8","上海"
"論紳士：“從社會結構看中國”之一","費孝通","观察","1947","第3卷 第2期","8-11","上海"
"觀察漫畫：再生：[漫畫]","方成","观察","1947","第3卷 第2期","12","上海"
"觀察漫畫：又一張！：[漫畫]","方成","观察","1947","第3卷 第2期","12","上海"
"觀察通信版：“在陰謀與魔術導演下看新疆的前途”","观察","1947","第2卷 第17期","14-16",NA,"上海"
"尾頁：回鄉","吳顯齊","观察","1947","第1卷 第22期","22","上海"
"南京的新歲：政治氛圍雨雪霏霏：學生遊行未出亂子，慶憲提燈憲警衝突。黨費停支團費照付，募捐養黨游刃有餘。馬帥歇爾乘風歸去，京滬道上風塵僕僕。軍人調動傳說紛紛，對共態度漸趨容忍","观察","1947","第1卷 第22期","17-18",NA,"上海"
"觀察漫畫：賣不賣？……：[漫畫二幅]","观察","1947","第3卷 第6期","15",NA,"上海"
"觀察通信版：八方風雨會中州","观察","1947","第3卷 第12期","14-15",NA,"上海"
"觀察通信版：揭開豫西的內幕","野軍","观察","1947","第3卷 第12期","16-15","上海"
"觀察通信版：千迴萬轉中“新政府”揭幕前後的透視","浦熙修","观察","1947","第2卷 第9期","14-15","上海"
"讀者投書：去蔽","蔡澤安","观察","1947","第2卷 第13期","1","上海"
"張羣院長的曲解","樓邦彥","观察","1947","第2卷 第15期","3-5","上海"
"讀者投書：誰在擴大學潮？","呂辰輝","观察","1947","第2卷 第15期","1","上海"
"觀察通信版：春風中的風波","观察","1947","第2卷 第15期","17-19",NA,"上海"
"觀察通信版：從廸化暴動看新疆前途：三二五又告表示中央治新的决心與方向，治新的成敗關鍵仍在人選·技術·作風","观察","1947","第2卷 第9期","15-16，22",NA,"上海"
"週末闢欄：施用悶藥前後的心理與感覺","儲安平","观察","1947","第2卷 第9期","17-19","上海"
"滇謠小記","李廣田","观察","1947","第2卷 第9期","20-19","上海"
"觀察文摘：中間派在政治上的地位和作用","施復亮","观察","1947","第2卷 第9期","21-22","上海"
"讀者投書：“中國政局論戰”","胡鳳九","观察","1947","第2卷 第9期","1","上海"
"讀者投書：民社黨内爭中之“馬歇爾”","劉任民","观察","1947","第2卷 第9期","1","上海"
"讀者投書：左鞭右打","梁子奇 王愼甫 芝","观察","1947","第3卷 第18期","1","上海"
"魏德邁回國後，美國將如何的對中國？","許德珩","观察","1947","第3卷 第1期","2-4","上海"
"動員·戡亂·行憲","樓邦彥","观察","1947","第3卷 第1期","5-6","上海"
"論中紡讓給民營的方法","李燭塵","观察","1947","第3卷 第1期","6-8","上海"
"尾頁：負生偶記（十五）","观察","1947","第1卷 第22期","22",NA,"上海"
"尾頁：送窮","吳缶","观察","1947","第1卷 第22期","22","上海"
"論革命","周鍾岐","观察","1947","第1卷 第22期","5-9","上海"
"資本主義經濟與社會主義經濟","陳志讓","观察","1947","第1卷 第22期","9-10","上海"
"經濟之改造（三）","胡先驌","观察","1947","第1卷 第22期","11-12","上海"
"讀者投書：因地制宜稅","徐行","观察","1947","第2卷 第21期","1","上海"
"評出版法修正草案（二）","儲安平","观察","1947","第3卷 第15期","7-9","上海"
"做“要人”得像“要人”的樣子（倫敦通信）","田汝康","观察","1947","第3卷 第15期","10-11，19","上海"
"觀察通信版：陝北榆林之戰","观察","1947","第3卷 第15期","12-13",NA,"上海"
"讀者投書：被殺與被辱","李文平","观察","1947","第2卷 第21期","1","上海"
"讀者投書：陳明仁的鬍子","余紀澤","观察","1947","第2卷 第21期","1","上海"
"週末闢欄：獄中生活簡記（一）","張東蓀","观察","1947","第2卷 第13期","18-19","上海"
"談謠言","袁昌英","观察","1947","第2卷 第13期","20-22","上海"
"論悲劇人生觀","陳瘦竹","观察","1947","第2卷 第20期","20","上海"
"讀者投書：紐約來鴻","田心源","观察","1947","第2卷 第20期","17","上海"
"爲本屆大學畢業生進一言","任鴻雋","观察","1947","第2卷 第20期","7-8","上海"
"觀察通信版：北塔山事件發生後的迪化政情","观察","1947","第2卷 第21期","17-18",NA,"上海"
"道德上有個毒刺：美國人性格之七","費孝通","观察","1947","第2卷 第21期","13-15","上海"
"觀察通信版：四平解圍之日專機視察報告","观察","1947","第2卷 第21期","18-19",NA,"上海"
"編輯後記：一、我們特別向讀者推荐本期所刊楊光時等……","观察","1947","第2卷 第21期","19",NA,"上海"
"觀察通信版：湖南省參議會旁聽記","观察","1947","第2卷 第21期","20",NA,"上海"
"讀者投書：關於靑年軍保送升學","陳榮緯","观察","1947","第3卷 第13期","1，12","上海"
"讀者投書：在美國的煩惱","温典光","观察","1947","第3卷 第13期","12","上海"
"讀者投書：關于“火車要人推”","王多幹","观察","1947","第3卷 第13期","12-13","上海"
"中國行政改革的新方向","陳之邁","观察","1947","第3卷 第13期","2-6","上海"
"讀者投書：“學運指導委員會”！","任俶儻","观察","1947","第3卷 第5期","1","上海"
"讀者投書：齊魯企業公司接收青島籌僞產業內幕又一告報","許敬昌","观察","1947","第3卷 第5期","1，23","上海"
"讀者投書：牛·牛販·人牛公司","伍眞","观察","1947","第3卷 第5期","23","上海"
"讀者投書：華僑·僑瞧·僑眷","潘家濂","观察","1947","第3卷 第5期","23","上海"
"論當前的政局和美國對華政策","吳世昌","观察","1947","第3卷 第5期","2-4","上海"
"讀者投書：“國際干涉”","周鴻道","观察","1947","第2卷 第4期","1","上海"
"觀察通信版：北大自治會競選記","观察","1947","第3卷 第16期","16",NA,"上海"
"讀者投書：前賬末清免開尊口","周叔謙","观察","1947","第2卷 第13期","1","上海"
"讀者投書：擬“頑固派”出洋考察路線","夏文炳","观察","1947","第2卷 第13期","1，14","上海"
"大局浮動·學潮如火","儲安平","观察","1947","第2卷 第13期","2-4","上海"
"“柴那門的機會”：美國人眼中的華僑","史超禮","观察","1947","第3卷 第18期","7-9","上海"
"台灣民變眞象鈎沉","純青","观察","1947","第2卷 第4期","9-10","上海"
"讀者投書：此中消息","王潛庵","观察","1947","第2卷 第5期","19","上海"
"讀者投書：“胡海門”","傅省三 芝","观察","1947","第2卷 第6期","1","上海"
"週末闢欄：哲學精神的價值","虞愚","观察","1947","第2卷 第7期","20，22","上海"
"讀者投書：一個“聯誼會”的建議","任九皋","观察","1947","第2卷 第7期","1","上海"
"論中國“官僚制度”","張銳","观察","1947","第2卷 第7期","6-7","上海"
"尾頁：房屋·麥粉·報館","保生","观察","1947","第1卷 第19期","23","上海"
"近十年來在新疆各黨派活動祕錄","观察","1947","第1卷 第19期","17-19",NA,"上海"
"讀者投書：傅孟眞的文章","許金鏗","观察","1947","第2卷 第2期","1","上海"
"雞蛋直立的故事","戴文賽","观察","1947","第2卷 第2期","14，21","上海"
"觀察通信版：淮上血淚（附圖）","梁馬","观察","1947","第3卷 第11期","14-15","上海"
"我們對于政府壓迫民盟的看法","周炳琳 金岳霖 趙紫宸","观察","1947","第3卷 第11期","2","上海"
"歐洲完了麽？","(英)拉斯基","观察","1947","第3卷 第17期","8-10","上海"
"論保長：“從社會結構看中國”之三","胡慶鈞","观察","1947","第3卷 第17期","10-12","上海"
"讀者投書：關于新聞紙雜誌用紙節約辦法","趙崇仁","观察","1947","第3卷 第5期","1","上海"
"觀察通信版：蘇僑北撤記","观察","1947","第3卷 第5期","19，13",NA,"上海"
"書評：補評英文新字辭典","錢鍾書","观察","1947","第3卷 第5期","20","上海"
"“爲中國的農業試探一條出路”刊出後的響應","安平","观察","1947","第3卷 第5期","21-22","上海"
"談詩歌的晦澀","戴鎦齡","观察","1947","第3卷 第17期","19-18","上海"
"編者報告：投書惠函務請註明眞實姓名","观察","1947","第3卷 第17期","1",NA,"上海"
"觀察通信版：戰火西延·全川設防","观察","1947","第3卷 第18期","13-14",NA,"上海"
"讀者投書：我在犯法中求生","伯識","观察","1947","第3卷 第18期","1","上海"
"讀者投書：中國軍人在前進中","任可忠","观察","1947","第2卷 第18期","1，23","上海"
"讀者投書：二五減租","秦軍","观察","1947","第2卷 第18期","23","上海"
"讀者投書：武嶺興學公然攤派","張明琴","观察","1947","第2卷 第18期","23","上海"
"讀者投書：“命”的等級","孫進明","观察","1947","第2卷 第7期","1","上海"
"讀者投書：極爲欣賞","史明哲","观察","1947","第3卷 第4期","1","上海"
"追念顧臨先生","任鴻雋","观察","1947","第2卷 第14期","11","上海"
"觀察通信版：北平學生反饑餓反內戰","观察","1947","第2卷 第14期","16-18",NA,"上海"
"觀察文摘：我看學潮（原作者：王芸生）","观察","1947","第2卷 第14期","23",NA,"上海"
"觀察文摘：和平何以會死了（原作者：張東蓀）","观察","1947","第2卷 第6期","24-25",NA,"上海"
"讀者投書：組織·生活·信仰","田菊安","观察","1947","第2卷 第6期","1","上海"
"讀者投書：張東蓀談話補遺","王正禮 芝","观察","1947","第2卷 第7期","1","上海"
"讀者投書：上海雜誌界聯合宣言","观察","1947","第3卷 第16期","1，19",NA,"上海"
"編者報告：廣告：我們本來每期出版時……","芝","观察","1947","第3卷 第17期","1","上海"
"讀者投書：給全國各專科以上同學的一封信","張雪非 芝","观察","1947","第2卷 第14期","1","上海"
"觀察通信版：僞長沙市長唐令歐脱逃記","观察","1947","第2卷 第7期","18-19",NA,"上海"
"蠻一點·孩子！：美國人性格之六","費孝通","观察","1947","第2卷 第20期","11-13","上海"
"論師儒：“從社會結構看中國”之四","費孝通","观察","1947","第3卷 第18期","9-11，6","上海"
